x,u_initial,u_final
0.00025,0.0015707950348670906,0.0009646746180697724
0.00075,0.004712369601488434,0.002894020753450648
0.00125,0.007853897658924271,0.004823360109622589
0.00175,0.010995348201560961,0.006752688436414544
0.0022500000000000003,0.014136690224549917,0.008682001339988013
0.00275,0.017277892724113557,0.010611294402254898
0.0032500000000000003,0.020418924697851382,0.012540563206542938
0.00375,0.02355975514504589,0.014469803339415924
0.00425,0.026700353066968573,0.0163990103887846
0.00475,0.02984068746718585,0.018328179942629672
0.00525,0.03298072735186501,0.02025730758852281
0.00575,0.036120441730080055,0.022186388913515556
0.00625,0.039259799614117644,0.024115419504123565
0.00675,0.04239877001978286,0.026044394946309248
0.00725,0.045537321966705055,0.027973310825447403
0.00775,0.048675424478643606,0.0299021627262809
0.00825,0.05181304658379361,0.031830946232872755
0.00875,0.054950157315091605,0.0337596569285583
0.00925,0.05808672571052117,0.03568829039589759
0.00975,0.06122272081341855,0.037616842216628206
0.01025,0.0643581116727781,0.03954530797161798
0.010750000000000001,0.06749286734355787,0.041473683240818036
0.01125,0.07062695688698492,0.04340196360321549
0.01175,0.07376034937086075,0.04533014463678637
0.01225,0.07689301386986656,0.04725822191844823
0.012750000000000001,0.08002491946586844,0.04918619102401295
0.01325,0.08315603524822254,0.05111404752813956
0.01375,0.08628633031408021,0.053041787004286516
0.01425,0.08941577376869289,0.054969405024664866
0.014750000000000001,0.09254433472571705,0.05689689716019032
0.01525,0.09567198230751914,0.058824258980436216
0.01575,0.09879868564548021,0.060751486053585844
0.01625,0.10192441388030059,0.062678573946385
0.01675,0.1050491361623045,0.06460551822409424
0.01725,0.10817282165174459,0.06653231445044164
0.017750000000000002,0.11129543951910609,0.06845895818757508
0.01825,0.11441695894541129,0.07038544499601415
0.01875,0.11753734912252371,0.072311770434603
0.01925,0.12065657925345205,0.07423793006046213
0.01975,0.12377461855265422,0.07616391942894082
0.02025,0.12689143624634108,0.07808973409356915
0.02075,0.13000700157278033,0.0800153696060101
0.02125,0.1331212837826,0.08194082151601172
0.021750000000000002,0.136234252139092,0.08386608537135887
0.02225,0.13934587591851536,0.0857911567178253
0.02275,0.14245612441039956,0.0877160310991255
0.02325,0.14556496691784782,0.08964070405686646
0.02375,0.14867237275783943,0.09156517113049942
0.02425,0.15177831126153346,0.09348942785727163
0.02475,0.15488275177457073,0.09541346977217796
0.02525,0.1579856636573766,0.09733729240791247
0.025750000000000002,0.16108701628546362,0.09926089129481984
0.02625,0.16418677904973336,0.10118426196084693
0.02675,0.16728492135677875,0.10310739993149404
0.02725,0.17038141262918602,0.1050303007297663
0.02775,0.17347622230583637,0.10695295987612492
0.02825,0.1765693198422078,0.10887537288843833
0.02875,0.17966067471067626,0.11079753528193309
0.02925,0.18275025640081732,0.11271944256914525
0.029750000000000002,0.1858380344197069,0.11464109025987108
0.03025,0.18892397829222263,0.11656247386111801
0.03075,0.19200805756134431,0.1184835888770555
0.03125,0.1950902417884547,0.12040443080896539
0.03175,0.19817050055363972,0.12232499515519293
0.03225,0.20124880345598892,0.12424527741109725
0.03275,0.20432512011389548,0.12616527306900183
0.03325,0.2073994201653559,0.1280849776181445
0.03375,0.2104716732682698,0.13000438654462843
0.03425,0.21354184910073937,0.1319234953313719
0.03475,0.21660991736136867,0.13384229945805828
0.035250000000000004,0.2196758477695626,0.13576079440108657
0.035750000000000004,0.22273961006582574,0.13767897563352086
0.03625,0.22580117401206112,0.13959683862504046
0.03675,0.22886050939186867,0.14151437884188947
0.03725,0.23191758601084325,0.1434315917468265
0.03775,0.2349723736968728,0.14534847279907426
0.03825,0.23802484230043616,0.14726501745426904
0.03875,0.24107496169490056,0.14918122116441018
0.03925,0.24412270177681888,0.1510970793778086
0.03975,0.24716803246622704,0.15301258753903724
0.04025,0.2502109237069404,0.15492774108887872
0.04075,0.25325134546685113,0.15684253546427554
0.04125,0.2562892677382238,0.15875696609827777
0.04175,0.259324660537992,0.1606710284199928
0.04225,0.26235749390805435,0.1625847178545333
0.04275,0.26538773791556985,0.16449802982296566
0.043250000000000004,0.2684153626532535,0.16641095974225872
0.043750000000000004,0.27144033823967134,0.16832350302523208
0.04425,0.27446263481953564,0.1702356550805039
0.04475,0.27748222256399935,0.1721474113124392
0.04525,0.28049907167095045,0.17405876712109758
0.04575,0.2835131523653062,0.17596971790218116
0.04625,0.2865244348993071,0.1778802590469823
0.04675,0.2895328895528101,0.17979038594233088
0.04725,0.29253848663358234,0.1817000939705421
0.04775,0.295541196477594,0.1836093785093634
0.04825,0.2985409894493114,0.18551823493192163
0.04875,0.30153783594198863,0.18742665860667038
0.04925,0.30453170637796095,0.1893346448973365
0.04975,0.3075225712089358,0.19124218916286742
0.05025,0.3105104009162846,0.19314928675737703
0.05075,0.31349516601133454,0.19505593303009267
0.051250000000000004,0.3164768370356591,0.19696212332530144
0.051750000000000004,0.3194553845613689,0.19886785298229606
0.05225,0.32243077919140245,0.20077311733532138
0.05275,0.32540299155981595,0.2026779117135199
0.05325,0.3283719923320733,0.20458223144087795
0.05375,0.3313377522053354,0.20648607183617093
0.05425,0.3343002419087498,0.2083894282129091
0.05475,0.33725943220373894,0.21029229587928247
0.05525,0.3402152938842894,0.21219467013810628
0.05575,0.34316779777723966,0.21409654628676605
0.05625,0.3461169147425684,0.21599791961716247
0.05675,0.3490626156736816,0.2178987854156559
0.05725,0.3520048714977004,0.21979913896301087
0.05775,0.35494365317574766,0.2216989755343406
0.05825,0.3578789317032346,0.22359829039905138
0.058750000000000004,0.36081067811014716,0.22549707882078618
0.059250000000000004,0.363738863461332,0.22739533605736895
0.059750000000000004,0.3666634588567817,0.2292930573607481
0.06025,0.36958443543192054,0.23119023797694016
0.06075,0.37250176435788895,0.23308687314597307
0.06125,0.3754154168418283,0.2349829581018295
0.06175,0.3783253641271647,0.2368784880723896
0.06225,0.38123157749389325,0.23877345827937405
0.06275,0.3841340282588614,0.24066786393828704
0.06325,0.38703268777605176,0.24256170025835794
0.06375,0.3899275274368652,0.24445496244248432
0.06425,0.39281851867040296,0.24634764568717368
0.06475,0.3957056329437487,0.24823974518248584
0.06525,0.3985888417622501,0.2501312561119741
0.06575,0.40146811666980015,0.252022173652627
0.06625,0.4043434292491179,0.25391249297481
0.06675,0.40721475112202904,0.25580220924220576
0.06725,0.4100820539497458,0.25769131761175673
0.06775,0.4129453094331469,0.259579813233604
0.06825,0.4158044893130567,0.26146769125102903
0.06875,0.41865956537052396,0.26335494680039395
0.06925,0.4215105094271008,0.2652415750110813
0.06975,0.4243572933451203,0.26712757100543455
0.07025,0.42719988902797434,0.2690129298986971
0.07075000000000001,0.4300382684203914,0.2708976467989521
0.07125000000000001,0.4328724035087125,0.27278171680706254
0.07175000000000001,0.4357022663211686,0.2746651350166093
0.07225,0.4385278289281562,0.2765478965138307
0.07275,0.44134906344251323,0.27842999637756083
0.07325,0.4441659420197939,0.28031142967916783
0.07375,0.4469784368585439,0.28219219148249275
0.07425,0.4497865202005745,0.28407227684378694
0.07475,0.45259016433123705,0.2859516808116506
0.07525,0.4553893415796956,0.28783039842696934
0.07575,0.45818402431920086,0.28970842472285224
0.07625,0.4609741849673624,0.2915857547245688
0.07675,0.46375979598642125,0.29346238344948555
0.07725,0.466540829883521,0.29533830590700283
0.07775,0.46931725921098005,0.2972135170984911
0.07825,0.47208905656656175,0.2990880120172273
0.07875,0.4748561945937451,0.3009617856483303
0.07925,0.4776186459819951,0.302834832968697
0.07975,0.48037638346703165,0.30470714894693757
0.08025,0.48312937983109916,0.3065787285433105
0.08075,0.48587760790323503,0.3084495667096574
0.08125,0.48862104055953753,0.3103196583893384
0.08175,0.4913596507234341,0.3121889985171652
0.08225,0.4940934113659477,0.31405758201933637
0.08275,0.496822295505965,0.31592540381337053
0.08325,0.49954627621050085,0.31779245880804036
0.08375,0.5022653265949655,0.3196587419033055
0.08425,0.5049794198234293,0.321524247990246
0.08475,0.5076885291088878,0.3233889719509951
0.08525,0.5103926277135264,0.3252529086586712
0.08575,0.5130916889489832,0.327116052977311
0.08625000000000001,0.5157856861766135,0.3289783997618003
0.08675000000000001,0.5184745928077524,0.33083994385780685
0.08725000000000001,0.5211583823039769,0.332700680101711
0.08775000000000001,0.5238370281773683,0.3345606033205371
0.08825,0.5265105039907731,0.3364197083318841
0.08875,0.5291787833580643,0.33827798994385644
0.08925,0.5318418399444019,0.3401354429549938
0.08975,0.5344996474664927,0.34199206215420136
0.09025,0.5371521796928491,0.34384784232067966
0.09075,0.539799410444049,0.34570277822385315
0.09125,0.5424413135929936,0.34755686462329966
0.09175,0.5450778630651655,0.34941009626867986
0.09225,0.5477090328388858,0.35126246789966414
